,season,team,margin,margin_against,epa,epa_against,epa_net,epa_net_opponent,wepa,d_wepa,wepa_net,wepa_against,d_wepa_against,wepa_net_opponent,wepa_net_normalized
557,2015,NO,-68.0,68.0,39.63891,122.44629,-82.80737,82.80737,63.737407763320576,115.9948721555936,-52.25746439227302,147.74723099682387,54.15859333833365,93.58863765849023,-54.53472968462791
558,2013,BAL,-32.0,32.0,-60.79133,-29.40619,-31.385138,31.385138,-50.15121422859916,2.3585614264735915,-52.50977565507275,-15.429422687291831,-14.239383158520887,-1.190039528770944,-54.80214256304257
559,2006,CAR,-35.0,35.0,-60.14369,-17.221037,-42.922657,42.922657,-43.78773482797064,9.571638032548753,-53.35937286051939,-7.857280855920413,-14.627827315838935,6.770546459918524,-55.70259080970632
560,1999,DET,-15.0,15.0,-65.43747,-57.764194,-7.6732764,7.6732764,-55.47849877738279,-2.0151712566351767,-53.46332752074761,-29.690145504298027,-23.819706185070952,-5.870439319227071,-55.812767480409725
561,2018,SF,-93.0,93.0,-40.716934,55.673485,-96.39042,96.39042,-6.020893372865778,47.57366328012645,-53.59455665299223,62.87757298591923,18.163127338326703,44.71444564759253,-55.95185108530312
562,2006,WAS,-69.0,69.0,7.4875875,87.37913,-79.89154,79.89154,18.190698335155474,72.12954913411768,-53.93885079896219,93.0671813628856,27.191996253101074,65.87518510978452,-56.31675230918634
563,2016,MIA,-35.0,35.0,-49.875305,-3.769844,-46.105457,46.105457,-24.279324352071903,29.773830942689703,-54.05315529476161,25.605283104653452,-4.053042732212673,29.65832583686612,-56.43789828538368
564,2025,CIN,-78.0,78.0,45.4404,134.9077,-89.4673,89.4673,68.45640595431576,122.70827848966499,-54.25187253534924,150.5994524205839,75.16423801793829,75.43521440264563,-56.64850937228683
565,2021,OAK,-72.0,72.0,-15.946556,66.28695,-82.233505,82.233505,8.237082892635225,62.723361989967216,-54.486279097331995,79.38241737866588,21.52802510844529,57.85439227022057,-56.89694589772583
566,2025,ATL,-48.0,48.0,-23.425987,32.206326,-55.632317,55.632317,-7.351573329834666,47.57411496563272,-54.925688295467374,44.0226220100631,5.619950910010569,38.40267110005254,-57.36265510615116
567,2001,CLE,-34.0,34.0,-73.6874,-67.96548,-5.7219276,5.7219276,-57.25087107827335,-2.1234894332175553,-55.12738164505579,-44.66940385586336,-19.60574865746574,-25.063655198397626,-57.576420431456285
568,2024,NYJ,-66.0,66.0,-5.733102,68.02603,-73.759125,73.759125,11.328850138511488,66.46841342995575,-55.13956329144426,78.77065348578589,20.83959344151799,57.9310600442679,-57.58933118735526
569,2002,LAR,-53.0,53.0,-86.323296,-24.030167,-62.293133,62.293133,-44.271057975682716,11.056418956903928,-55.32747693258665,-4.066337281629479,-4.447493333627764,0.3811560519982855,-57.788492045708026
570,2003,BUF,-36.0,36.0,-108.53754,-74.141495,-34.39605,34.39605,-84.45670805412476,-28.85656697282408,-55.60014108130068,-60.2816534501929,-39.894640481245894,-20.387012968947005,-58.07747599370553
571,2011,OAK,-74.0,74.0,25.522614,99.10751,-73.5849,73.5849,45.079143996861234,100.83322539189834,-55.754081395037105,117.21047118768092,53.40326829356373,63.807202894117204,-58.24063011510116
572,2019,CLE,-58.0,58.0,-54.284367,5.3338604,-59.618225,59.618225,-28.22594695688922,28.005118564882686,-56.23106552177191,26.271543258056163,-4.7503652965058665,31.021908554562028,-58.74616322873588
573,2001,CIN,-83.0,83.0,-115.0909,-90.0413,-25.049599,25.049599,-91.2173797809183,-34.54820413665941,-56.669175644258885,-74.28587216018389,-49.07949309191919,-25.206379068264688,-59.2104956077856
574,2022,NYJ,-20.0,20.0,-123.64941,-86.50944,-37.139965,37.139965,-101.04594397706383,-43.97669462300917,-57.069249354054655,-70.42352018505065,-60.471513994333876,-9.952006190716773,-59.63451497627267
575,2004,LAR,-96.0,96.0,1.9951286,107.36391,-105.368774,105.368774,37.57177687825884,94.88030814990697,-57.30853127164812,110.06871937339663,48.64779169719465,61.420927676201984,-59.88811866255376
576,2008,JAX,-65.0,65.0,-17.219376,55.40835,-72.62772,72.62772,4.8299833267735846,62.50001291579047,-57.67002958901688,70.07003314016893,17.875281873491783,52.19475126667715,-60.271253781125
577,2002,BAL,-38.0,38.0,-60.075558,-15.056835,-45.01872,45.01872,-34.057137758111914,23.630633883080478,-57.68777164119239,2.8949708523335698,-5.866547759782939,8.761518612116506,-60.29005775043097
578,2010,SF,-41.0,41.0,-60.87207,-20.390442,-40.481632,40.481632,-44.12457119217293,14.109216997397724,-58.23378818957065,-5.239509276078959,-18.506897452861516,13.26738817678256,-60.868755091341036
579,2018,CLE,-33.0,33.0,-68.90261,-24.988693,-43.913925,43.913925,-41.96437666799611,16.603430965285646,-58.56780763328176,4.818015734179191,-21.246465618202812,26.064481352382007,-61.222766640005624
580,2004,WAS,-25.0,25.0,-125.06205,-102.71598,-22.346067,22.346067,-104.67562232287183,-44.5597029846325,-60.11591933823932,-88.86155564992433,-57.14066238890546,-31.72089326101887,-62.863537656473156
581,2021,MIA,-32.0,32.0,-85.18418,-47.28375,-37.900436,37.900436,-61.965650162400344,-1.5255159268810452,-60.44013423551929,-23.34155378465028,-33.42989226303067,10.088338478380383,-63.20715782603873
582,2017,WAS,-46.0,46.0,-111.92363,-58.55957,-53.36406,53.36406,-77.56382197873408,-16.98900979506325,-60.57481218367083,-40.66316063096325,-44.38711354476621,3.7239529138029717,-63.349896669222154
583,2004,NYG,-44.0,44.0,-22.937979,24.0261,-46.964073,46.964073,-9.998117628337576,51.202201007869505,-61.200318636207086,44.443853507719155,8.646456486606684,35.79739702111246,-64.01284163285
584,2017,SF,-52.0,52.0,-48.100433,12.954,-61.054436,61.054436,-27.947741532621606,33.37954300296364,-61.32728453558526,31.247660722774857,-4.6095464025647175,35.85720712533957,-64.14740683710001
585,2000,NE,-62.0,62.0,-39.258884,7.884843,-47.143726,47.143726,-28.165152523027906,33.629312313570814,-61.79446483659872,28.194125967043384,-1.2110532806375867,29.40517924768097,-64.64254933548224
586,2005,BAL,-34.0,34.0,-110.30879,-76.87016,-33.43863,33.43863,-85.6700228816679,-23.75282877351892,-61.91719410814898,-60.19995699735031,-39.1712640255609,-21.02869297178941,-64.77262433652189
587,2009,WAS,-70.0,70.0,-58.43576,14.848971,-73.28473,73.28473,-39.37569197328009,23.85645483181253,-63.232146805092626,16.99836083051011,-13.164572181123427,30.16293301163354,-66.16628105151332
588,2013,MIN,-89.0,89.0,15.261221,111.47323,-96.212006,96.212006,36.32195842327848,99.89311402185139,-63.57115559857291,121.12677467627019,49.978943304626966,71.1478313716432,-66.5255805780842
589,2007,CHI,-14.0,14.0,-98.904686,-84.011604,-14.893086,14.893086,-84.71120682844601,-20.904151433424925,-63.80705539502108,-50.83407458154467,-37.06753326971346,-13.766541311831215,-66.77559971272628
590,2006,MIA,-23.0,23.0,-113.93306,-93.13777,-20.795296,20.795296,-97.62670478634887,-33.63247087511139,-63.99423391123748,-69.66638537072987,-54.03986922368914,-15.626516147040727,-66.97398144663461
591,2004,NO,-57.0,57.0,3.113047,70.55338,-67.44034,67.44034,19.579872667067104,84.32346184623236,-64.74358917916526,93.3342836243594,37.34748331938582,55.98680030497358,-67.76818796333222
592,2015,TB,-75.0,75.0,-37.24864,43.737076,-80.98572,80.98572,-5.0802796298444495,59.930981217052384,-65.01126084689683,64.77039870438989,9.444881268096989,55.32551743629291,-68.05188061479728
593,2010,CIN,-73.0,73.0,-30.362503,45.78952,-76.15202,76.15202,-4.834865581573421,60.30937325137162,-65.14423883294504,59.93785232219585,18.959350875104448,40.9785014470914,-68.19281774784615
594,2024,IND,-50.0,50.0,-49.23475,12.404234,-61.638985,61.638985,-22.807830558710354,42.589846776506754,-65.39767733521711,33.54061765297218,3.3519532095230327,30.188664443449145,-68.46142533452955
595,2010,MIA,-60.0,60.0,-77.44501,-9.421126,-68.02389,68.02389,-55.97703889542288,9.75948109110271,-65.7365199865256,-3.4022378364595998,-23.30070782818821,19.89846999172861,-68.82054877480172
596,2005,MIN,-38.0,38.0,-76.55153,-39.374817,-37.17672,37.17672,-54.169867583680144,11.573381219172962,-65.74324880285312,-15.777696575719343,-20.85414390773276,5.076447332013412,-68.82768033176235
597,2003,PIT,-27.0,27.0,-94.77914,-58.977898,-35.80124,35.80124,-74.96704032981916,-9.117716028018531,-65.84932430180062,-36.29606117637016,-34.017710174520936,-2.278351001849223,-68.94010477999373
598,2015,JAX,-72.0,72.0,-60.70679,11.322017,-72.02881,72.02881,-32.484718008671734,33.50035454204947,-65.98507255072121,31.873175771690313,-3.7877825171763373,35.66095828886665,-69.08397798478371
599,2025,WAS,-95.0,95.0,32.201633,150.69945,-118.49781,118.49781,51.7285146680841,118.1020228555462,-66.3735081874621,157.90006302467006,54.994777969107076,102.905285055563,-69.4956627052639
600,2014,LAR,-30.0,30.0,-131.87816,-94.53005,-37.3481,37.3481,-100.62881213686222,-34.015459345729255,-66.61335279113297,-65.09372125770373,-53.20893586674305,-11.884785390960698,-69.7498627561382
601,2000,DAL,-67.0,67.0,-40.8685,38.97125,-79.83975,79.83975,-15.345879340116316,51.996696825099725,-67.34257616521603,52.23689684765555,13.76923637366367,38.46766047399188,-70.52273242238684
602,2015,BAL,-73.0,73.0,-60.462425,19.568514,-80.03094,80.03094,-39.68876563639976,27.981124291457473,-67.66988992785724,30.575566143733923,-5.554420741864118,36.129986885598036,-70.8696369340657
603,2005,LAR,-66.0,66.0,-31.359222,45.36017,-76.71939,76.71939,-5.084497843944062,62.649210685573486,-67.73370852951754,64.43553424748268,16.739650837463692,47.69588341001899,-70.93727527797873
604,2009,CHI,-48.0,48.0,-59.69847,-1.9978981,-57.700573,57.700573,-38.42536308979179,29.398486120481888,-67.82384921027366,20.76884467726606,-1.0976586853932861,21.866503362659348,-71.03281115947595
605,2011,BUF,-62.0,62.0,-17.740522,50.723892,-68.46442,68.46442,8.776921374185372,76.75933108183558,-67.98240970765022,79.84959811598051,23.19213467323321,56.6574634427473,-71.2008619969052
606,2006,ATL,-36.0,36.0,-75.15132,-32.84844,-42.302883,42.302883,-58.83036600166949,9.293621627316124,-68.12398762898562,-7.299926027326324,-33.39877168924952,26.0988456619232,-71.350913798177
607,2015,PHI,-53.0,53.0,-59.131966,1.9426475,-61.07461,61.07461,-29.585514788882765,38.5814576552949,-68.16697244417766,30.545678225135042,-2.292293204675566,32.83797142981061,-71.39647138855595
608,2023,LAC,-52.0,52.0,-80.08428,-22.162346,-57.921932,57.921932,-61.43144971744727,7.48136618549055,-68.91281590293782,-1.7568762216059817,-31.87304772328936,30.116171501683382,-72.18695590335982
609,2013,BUF,-49.0,49.0,-91.65379,-46.519173,-45.13462,45.13462,-64.5239178177104,5.015563931991952,-69.53948174970235,-25.980843511132424,-30.321707545298047,4.340864034165628,-72.85112965457469
610,2004,ARI,-38.0,38.0,-106.89514,-66.59341,-40.30174,40.30174,-84.25796468103752,-14.041044353388292,-70.21692032764922,-45.981435399644425,-42.33163012183164,-3.649805277812796,-73.56911504320831
611,2015,LAC,-78.0,78.0,-34.091927,53.68466,-87.77659,87.77659,-11.36648818035944,59.02767349005742,-70.39416167041685,65.70985253271989,5.511381576392725,60.19847095632717,-73.75696483285957
612,2012,LAR,-49.0,49.0,-69.41715,-9.360497,-60.056656,60.056656,-46.07391010638152,24.39353479293672,-70.46744489931824,9.739000597541153,-20.091792357603932,29.83079295514509,-73.83463429145839
613,2012,BUF,-91.0,91.0,-21.35853,79.4153,-100.77383,100.77383,7.658289653408629,78.4541932499263,-70.79590359651766,93.97925155000675,25.178475057834994,68.80077649217176,-74.18275226559791
614,2025,MIA,-77.0,77.0,8.94762,92.75835,-83.81073,83.81073,19.848405265065914,90.81788402902585,-70.96947876395993,108.76540456005814,31.769971569985024,76.99543299007314,-74.36671644790191
615,2023,ATL,-52.0,52.0,-123.02435,-61.994324,-61.03003,61.03003,-91.61930520608433,-20.62981766232489,-70.98948754375945,-46.59692515775455,-47.509614546252116,0.9126893884975686,-74.38792281554632
616,2014,CLE,-38.0,38.0,-106.807785,-65.202354,-41.60543,41.60543,-84.03149810481244,-12.944011597774793,-71.08748650703764,-41.53638161513937,-51.83188461028681,10.295502995147432,-74.49178732227138
617,1999,NYG,-59.0,59.0,-64.001335,-1.5746822,-62.426655,62.426655,-43.85628276955409,27.37152611287357,-71.22780888242767,10.988358439654828,-8.532630276956215,19.52098871661105,-74.64050842925904
618,2003,CLE,-68.0,68.0,-70.78035,2.67658,-73.45693,73.45693,-48.82487403486051,22.79795225204233,-71.62282628690284,11.11026818080131,-12.852849731981689,23.963117912782998,-75.05916885678991
619,2009,JAX,-90.0,90.0,-0.5732215,93.99105,-94.56427,94.56427,21.638332933653647,93.43096348143442,-71.79263054778077,108.47219739636168,30.155453207215356,78.31674418914632,-75.23913643201656
620,2000,DET,0.0,0.0,-137.5404,-131.27034,-6.270074,6.270074,-115.00114950821172,-43.185721552243734,-71.81542795596799,-93.24102758026109,-62.38249886084301,-30.858528719418075,-75.26329833615074
621,2004,DET,-54.0,54.0,-60.495857,-1.7124308,-58.78343,58.78343,-48.84472830157542,23.178372534192103,-72.02310083576752,15.370133303375633,-20.968765949108445,36.338899252484076,-75.48340108519025
622,2017,OAK,-72.0,72.0,-40.86171,49.815758,-90.67747,90.67747,-22.057134738940977,49.97913353858626,-72.03626827752723,60.26232500043736,-0.9755409591863407,61.23786595962369,-75.49735663938648
623,2017,GB,-64.0,64.0,-48.685127,28.987045,-77.67217,77.67217,-26.140291064916596,45.93899358766973,-72.07928465258632,50.02804651184234,-5.7917809131413875,55.819827424983735,-75.54294767858892
624,2005,ARI,-76.0,76.0,-50.06076,16.724232,-66.78499,66.78499,-27.677888405136656,45.65725258291354,-73.3351409880502,27.525464174861597,7.114620406087837,20.410843768773766,-76.87397093064342
625,1999,LAC,-47.0,47.0,-95.81909,-51.310467,-44.508625,44.508625,-78.40988257756577,-4.683092390016117,-73.72679018754965,-32.27653842139922,-31.165193209565807,-1.1113452118334273,-77.289061555631
626,2023,DEN,-56.0,56.0,-61.110428,6.4723806,-67.58281,67.58281,-40.53064942996276,33.32788813049266,-73.85853756045543,29.580015889080748,-17.56631705731883,47.14633294639958,-77.42869441950465
627,2016,JAX,-82.0,82.0,-76.51014,9.934043,-86.44418,86.44418,-54.14026494354253,19.80116563411615,-73.94143057765868,12.172464930488925,-23.156217067142727,35.328681997631655,-77.51654884219204
628,2001,WAS,-47.0,47.0,-88.10207,-39.904545,-48.197533,48.197533,-72.34248205368863,1.6287705402829031,-73.97125259397154,-23.80354036475709,-35.11974710717981,11.31620674242272,-77.54815579914616
629,2019,PIT,-14.0,14.0,-166.57108,-157.43396,-9.137113,9.137113,-137.15693700743785,-62.99909326319855,-74.15784374423929,-116.79989586326766,-80.29009357714165,-36.50980228612603,-77.7459150114228
630,2007,DEN,-89.0,89.0,-15.129374,78.32209,-93.45147,93.45147,10.633273784076934,84.83010572973963,-74.1968319456627,94.77707512674249,23.676148815749244,71.10092631099326,-77.78723677824031
631,2025,CAR,-69.0,69.0,-23.218723,60.971024,-84.18974,84.18974,-6.008582501060193,68.25067408616302,-74.2592565872232,75.1730502558925,12.01108208879822,63.16196816709428,-77.85339772919616
632,2023,PIT,-34.0,34.0,-109.515076,-73.359276,-36.155804,36.155804,-91.96357275169191,-17.41763923578968,-74.54593351590223,-46.49822233497883,-56.32695463602598,9.828732301047143,-78.15723316572196
633,2010,LAR,-39.0,39.0,-113.86207,-68.912865,-44.949203,44.949203,-94.69926411118782,-19.246485945517076,-75.45277816567074,-47.99011266035803,-53.16681406077955,5.1767014004215195,-79.11835529470915
634,2019,ARI,-81.0,81.0,-29.075457,62.775806,-91.851265,91.851265,-9.607843312112864,65.99683693568377,-75.60468024779664,82.75594891672085,0.8116536663978948,81.94429525032295,-79.27934918997855
635,2012,CLE,-66.0,66.0,-71.91535,-10.018114,-61.897236,61.897236,-53.389092201899125,23.371674474070417,-76.76076667596953,12.541458080071926,-21.977197368283154,34.518655448355084,-80.50463099477541
636,2024,NO,-60.0,60.0,-68.75179,9.284207,-78.036,78.036,-51.41499812726183,25.69714476445966,-77.11214289172149,23.64254407181213,-25.089562964954894,48.73210703676702,-80.87703817239421
637,2023,TEN,-62.0,62.0,-41.95196,46.90005,-88.85201,88.85201,-29.217371318239728,47.96774954669425,-77.18512086493398,54.460001763140575,-10.61261872978395,65.07262049292453,-80.95438410479956
638,2013,ATL,-90.0,90.0,13.130871,119.29516,-106.16429,106.16429,31.11847977271457,108.52134511954256,-77.402865346828,131.0558311060939,36.99284330982244,94.06298779627146,-81.18516127271539
639,2003,CHI,-63.0,63.0,-74.885506,-4.7461395,-70.139366,70.139366,-59.847277941467794,18.064679893528425,-77.91195783499623,6.126269606798096,-22.590092771173087,28.71636237797118,-81.72472453330754
640,2015,MIA,-79.0,79.0,-58.1314,26.461948,-84.59335,84.59335,-39.43790120620096,38.84642531131928,-78.28432651752024,43.02510276109432,-16.918204673707656,59.943307434801966,-82.11938064227505
641,2022,TEN,-61.0,61.0,-86.99861,-13.208637,-73.78998,73.78998,-66.96039643346923,12.256809650305055,-79.21720608377427,2.103663191066314,-34.825869838891094,36.92953302995741,-83.10809595865874
642,2022,TB,-62.0,62.0,-87.62395,-9.033812,-78.59013,78.59013,-62.87734085644414,17.079378378237884,-79.95671923468203,6.96387209542636,-34.44243217750089,41.40630427292725,-83.8918712769516
643,2020,DAL,-78.0,78.0,-38.97565,53.320156,-92.29581,92.29581,-11.046790947114983,68.97438815409551,-80.02117910121049,79.99866623103784,9.390670736980514,70.60799549405733,-83.9601892674342
644,2010,CLE,-61.0,61.0,-56.401962,14.028379,-70.43034,70.43034,-35.732672192897574,44.35711520086642,-80.08978739376398,37.60910584275973,-4.812636579793893,42.42174242255362,-84.03290398017141
645,2019,DET,-82.0,82.0,-54.751186,32.64028,-87.391464,87.391464,-34.31294622512027,45.842986060650134,-80.1559322857704,55.74052936217409,-12.810753220344163,68.55128258251824,-84.10300785015957
646,2005,OAK,-93.0,93.0,-5.353217,97.616,-102.969215,102.969215,7.445028060766745,87.85210864131629,-80.40708058054955,102.5257492107943,25.003619622241786,77.52212958855252,-84.36918815329226
647,2004,DAL,-112.0,112.0,-24.262575,85.17421,-109.43678,109.43678,-1.5030059263771456,80.95408071818802,-82.45708664456517,95.00097257830846,23.729808863928042,71.27116371438042,-86.54189347077562
648,2010,MIN,-67.0,67.0,-100.58771,-32.911976,-67.675735,67.675735,-73.75203322884188,9.340219440683082,-83.09225266952495,-14.599610853309146,-25.02927294049642,10.429662087187268,-87.21507616234857
649,2011,WAS,-79.0,79.0,-82.24468,7.7347317,-89.97941,89.97941,-54.89374083216426,28.849127867970132,-83.74286870013441,24.36679189947774,-21.397508089688586,45.764299989166325,-87.90463359057202
650,1999,MIA,-62.0,62.0,-124.21545,-63.652508,-60.56294,60.56294,-96.41270469786167,-12.029221762873343,-84.38348293498834,-46.84052271474979,-35.263707453446926,-11.576815261302869,-88.5835905843851
651,2000,SEA,-85.0,85.0,0.792923,94.00171,-93.20879,93.20879,16.807086289853416,101.52563858668697,-84.71855229683355,114.80954297587274,36.71112534042612,78.09841763544662,-88.93871489205706
652,2020,NYG,-77.0,77.0,-61.869167,20.937744,-82.80691,82.80691,-42.32932762085737,42.41703089364409,-84.74635851450145,40.911051897853895,-16.396096273078896,57.3071481709328,-88.96818539853342
653,2015,DAL,-99.0,99.0,-72.58054,42.093628,-114.674164,114.674164,-42.289030005028614,42.51374398937331,-84.80277399440193,49.24085817322809,-5.405370032187992,54.64622820541609,-89.02797752077136
654,2001,MIN,-100.0,100.0,-46.672676,66.75405,-113.42673,113.42673,-17.351183858682717,67.78189361221456,-85.13307747089728,76.69958564592051,10.349483415488306,66.35010223043221,-89.37805068999845
655,2001,ATL,-86.0,86.0,-33.393883,57.95881,-91.35269,91.35269,-15.492079796084525,69.64905968825039,-85.14113948433491,76.68748598393769,9.292096064579113,67.39538991935858,-89.38659524007224
656,2018,CIN,-87.0,87.0,-11.0664,89.88418,-100.95058,100.95058,4.42809198970917,90.28296616271024,-85.85487417300106,109.19067122157786,13.070719108046042,96.11995211353181,-90.14304917479849
657,2005,CLE,-69.0,69.0,-93.77292,-14.024033,-79.748886,79.748886,-75.21043773748062,11.80113156323881,-87.01156930071943,-2.773664391738901,-32.16642360202854,29.392759210289647,-91.36897611170615
658,2019,OAK,-106.0,106.0,-13.629065,111.659134,-125.2882,125.2882,12.110202760189425,99.36488263771186,-87.25467987752243,126.32901448304246,16.31927697689561,110.00973750614683,-91.62663761438563
659,2001,NO,-76.0,76.0,-35.997772,53.300667,-89.29845,89.29845,-18.804121617483936,68.5538938852364,-87.35801550272035,66.8280972752732,8.88916657178957,57.93893070348363,-91.73615819888244
660,2004,TEN,-95.0,95.0,2.2575774,103.77964,-101.52206,101.52206,19.775525451187878,107.32926859980756,-87.55374314861969,120.70953093543307,35.77275405661094,84.93677687882213,-91.94360075453565
661,2017,CIN,-59.0,59.0,-123.16353,-46.790916,-76.37261,76.37261,-98.19586154435306,-10.604968390196092,-87.59089315415697,-29.935158878079886,-59.00161813069623,29.066459252616347,-91.98297430371301
662,2021,PIT,-76.0,76.0,-95.54829,-21.356998,-74.19129,74.19129,-74.42335966489671,14.03709727929034,-88.46045694418704,3.1734285705282126,-42.99622966431547,46.16965823484368,-92.90458419728985
663,2005,PHI,-78.0,78.0,-103.42827,-26.801636,-76.626625,76.626625,-78.49167835387894,10.981113051372729,-89.47279140525166,-9.373755003856543,-31.11324095683382,21.739485952977276,-93.97751003162531
664,2016,HOU,-54.0,54.0,-177.3929,-118.9332,-58.459698,58.459698,-144.9044833814115,-55.06443143685859,-89.84005194455291,-94.88185199650347,-91.38938473310621,-3.4924672633972644,-94.36675225907445
665,2002,CAR,-44.0,44.0,-156.86227,-105.70561,-51.15666,51.15666,-136.16028443346153,-45.0704200434801,-91.08986438998144,-87.2476209118755,-76.62791244368348,-10.619708468192023,-95.69136987543422
666,2015,IND,-75.0,75.0,-97.28494,-17.585377,-79.69956,79.69956,-69.08697531183408,22.28811443322441,-91.3750897450585,8.644169094489445,-29.854120254736348,38.49828934922579,-95.99366685715295
667,2004,MIA,-79.0,79.0,-142.77605,-63.489315,-79.28673,79.28673,-112.55423822941646,-20.796807914611986,-91.75743031480447,-47.15295684270108,-46.6166035266226,-0.5363533160784821,-96.39889170187826
668,2018,JAX,-71.0,71.0,-146.85547,-70.82444,-76.03103,76.03103,-123.12627989699985,-31.323185554840023,-91.80309434215982,-55.62464505432386,-72.4827250535145,16.858079999190643,-96.44728886362047
669,2006,ARI,-75.0,75.0,-84.207085,-8.870169,-75.336914,75.336914,-55.14027795449246,37.00714385492146,-92.14742180941391,17.648784279892997,-24.417132020167934,42.065916300060934,-96.81222540317054
670,2003,WAS,-85.0,85.0,-43.96724,47.162014,-91.12926,91.12926,-29.903231744663138,62.69100900761119,-92.59424075227433,66.72655720765599,-3.101362366147552,69.82791957380354,-97.28578785264129
671,2005,BUF,-96.0,96.0,-6.9973264,83.71996,-90.71729,90.71729,-1.9066472679527546,91.43093177638475,-93.3375790443375,101.41806714216338,22.40971266901655,79.00835447314682,-98.07361725871193
672,2017,NYJ,-84.0,84.0,-100.548485,-8.420206,-92.12828,92.12828,-78.02921764008157,15.763184686145546,-93.79240232622712,10.19827201113348,-46.997086909775334,57.19535892090882,-98.55566313185491
673,2017,BUF,-64.0,64.0,-93.77077,-20.977077,-72.79369,72.79369,-79.86511113417725,14.100743616189506,-93.96585475036676,0.20670478217366295,-46.62988206223066,46.83658684440432,-98.73949722428699
674,2017,CHI,-56.0,56.0,-133.10576,-61.702877,-71.402885,71.402885,-110.59100600687037,-16.222019752295587,-94.36898625457479,-40.93176085205603,-68.18886116793485,27.257100315878812,-99.16675740571404
675,2017,HOU,-98.0,98.0,-81.595184,28.843964,-110.43915,110.43915,-51.815502080833326,42.7951133509141,-94.61061543174743,43.273717288517396,-21.34267937279439,64.6163966613118,-99.42284884237729
676,2013,NYJ,-97.0,97.0,-97.18557,9.193028,-106.3786,106.3786,-71.59043424676085,23.022655362265382,-94.61308960902623,18.02084779177622,-28.174093700036813,46.194941491813026,-99.42547110687904
677,2007,NYJ,-87.0,87.0,-43.25462,59.258823,-102.51344,102.51344,-28.98248038536615,65.77864363270459,-94.76112401807073,70.71460774894764,0.17779292674962477,70.53681482219801,-99.5823658367763
678,2010,WAS,-75.0,75.0,-104.6526,-21.998196,-82.6544,82.6544,-76.0585630765388,18.71253264431118,-94.77109572084998,7.755496743251307,-38.340015506491454,46.09551224974276,-99.59293437705195
679,2006,GB,-65.0,65.0,-114.91112,-48.440292,-66.47082,66.47082,-83.64423486196407,11.379083345616314,-95.02331820758037,-21.10170705135058,-41.6976541621417,20.595947110791123,-99.86025316587276
680,2006,TEN,-76.0,76.0,-52.23452,34.856724,-87.09124,87.09124,-37.10551912483996,58.259028044763625,-95.36454716960358,59.17444175605271,-7.548350992017114,66.72279274806982,-100.22190574499484
681,2009,BUF,-68.0,68.0,-105.53291,-36.589256,-68.94365,68.94365,-89.44645867303879,7.053256532982372,-96.49971520602116,-19.237436952934253,-44.83117833045189,25.59374137751764,-101.42501712708041
682,2024,JAX,-115.0,115.0,8.746956,143.69191,-134.94495,134.94495,15.824032453027952,112.33866706585304,-96.51463461282508,147.29342568940964,25.735623448994808,121.55780224041486,-101.44082950689018
683,2004,OAK,-122.0,122.0,3.2629738,136.0255,-132.76251,132.76251,24.334444912712463,121.03710441137169,-96.70265949865923,150.28538233515803,43.18609345758954,107.09928887756848,-101.64010826827631
684,2018,WAS,-78.0,78.0,-76.29857,10.230045,-86.52862,86.52862,-60.05808432256074,38.57224194443153,-98.63032626699227,35.193372439556214,-28.021226880791332,63.21459932034754,-103.68315190185906
685,1999,ATL,-95.0,95.0,-98.46754,9.865322,-108.332855,108.332855,-71.34378370714305,27.44760707614601,-98.79139078328905,23.73278538339656,-30.739684962938625,54.472470346335186,-103.85385663154673
686,2008,SEA,-98.0,98.0,-28.902552,79.362625,-108.265175,108.265175,-15.8068892224732,83.04246431824656,-98.84935354071976,94.34276095124063,6.840807931054762,87.50195302018587,-103.91528864069848
687,2011,CLE,-89.0,89.0,-90.9812,3.7133317,-94.69453,94.69453,-76.02940124189227,23.35118507792593,-99.38058631981819,17.58550406552844,-41.35017566053906,58.935679726067505,-104.47831735765149
688,2006,MIN,-45.0,45.0,-173.07635,-115.97978,-57.096565,57.096565,-141.17625104459367,-41.39872416228572,-99.77752688230794,-91.19858745203744,-79.68478933457651,-11.51379811746093,-104.89901605019924
689,2024,CHI,-60.0,60.0,-72.48128,14.845371,-87.326645,87.326645,-61.495876135351175,38.5387098674083,-100.03458600275947,33.41086090232078,-32.52259206212852,65.9334529644493,-105.17146096034676
690,2017,ARI,-66.0,66.0,-177.48544,-110.66876,-66.81667,66.81667,-147.86275727684946,-47.720362051956435,-100.14239522489302,-87.95676828829511,-90.86390983518987,2.9071415468947546,-105.28572290050145
691,2022,LAR,-77.0,77.0,-99.37011,-3.4384193,-95.93169,95.93169,-74.55859070713174,25.800261958777348,-100.35885266590908,16.294689437511803,-39.057726514328024,55.35241595183983,-105.51513599413066
692,2019,JAX,-97.0,97.0,-61.73787,47.86556,-109.603424,109.603424,-43.622087552584034,56.76199116610454,-100.38407871868858,65.05854118898851,-18.39840229153988,83.4569434805284,-105.54187190480683
693,2020,PHI,-84.0,84.0,-89.98164,16.454575,-106.43622,106.43622,-62.33740628541556,38.23025999288173,-100.5676662782973,36.35947760300586,-29.31889248354871,65.67837008655457,-105.73644775216033
694,2007,CAR,-80.0,80.0,-98.127975,-16.154522,-81.97344,81.97344,-80.42167073535825,20.245729561809092,-100.66740029716735,2.3880310499066244,-43.26603331735001,45.65406436725664,-105.84215116296316
