,game_id,team,opponent,season,game_number,margin,margin_against,epa,epa_against,epa_net,epa_net_opponent,wepa,d_wepa,wepa_net,wepa_against,d_wepa_against,wepa_net_opponent,wepa_net_normalized
8125,2019_02_NE_MIA,MIA,NE,2019,2,-43.0,43.0,-45.483437,6.662836,-52.14627,52.14627,-38.80308741370662,6.0967258599867655,-44.89981327369338,9.076754510809197,-25.968524683871927,35.04527919468112,-48.033723750901494
8126,2019_03_MIA_DAL,MIA,DAL,2019,3,-25.0,25.0,-18.670155,8.481493,-27.151648,27.151648,-16.104169083556304,7.4329506761619,-23.537119759718202,10.32615612129851,-12.016304817466645,22.342460938765157,-25.09990679458294
8127,2019_04_LAC_MIA,MIA,LAC,2019,4,-20.0,20.0,-10.326883,15.855861,-26.182743,26.182743,-8.447355643865134,11.455827876957779,-19.903183520822914,15.378818224430614,-6.303643126441949,21.68246135087256,-21.198712009419854
8128,2019_06_WAS_MIA,MIA,WAS,2019,5,-1.0,1.0,-10.417042,-6.4184804,-3.9985614,3.9985614,-9.017232108473582,-4.637339649047229,-4.379892459426353,-5.3780001139179126,-5.625769270012682,0.24776915609476902,-4.53375749285438
8129,2019_07_MIA_BUF,MIA,BUF,2019,6,-10.0,10.0,1.1934786,13.533804,-12.340325,12.340325,4.597739523869529,9.778146922509237,-5.180407398639708,12.308216261379924,3.578992747525385,8.729223513854539,-5.3931464587030655
8130,2019_08_MIA_PIT,MIA,PIT,2019,7,-13.0,13.0,-12.895604,-0.8559258,-12.039679,12.039679,-8.741977462612653,0.47832800977145395,-9.220305472384107,0.4259815958776434,-5.713733025266858,6.139714621144502,-9.73015962068226
8131,2019_09_NYJ_MIA,MIA,NYJ,2019,8,8.0,-8.0,4.008419,-3.7888374,7.7972565,-7.7972565,4.284576905916549,-1.3687537847488946,5.6533306906654435,-2.4345740594320873,2.896074776750449,-5.330648836182537,6.237361001897921
8132,2019_10_MIA_IND,MIA,IND,2019,9,4.0,-4.0,-20.026316,-26.238293,6.211977,-6.211977,-16.868767950339368,-14.496446491730667,-2.3723214586087007,-21.526493950587145,-11.711655967419702,-9.814837983167443,-2.3785392929843248
8133,2019_11_BUF_MIA,MIA,BUF,2019,10,-17.0,17.0,-8.48287,17.0814,-25.56427,25.56427,-8.316278013997122,12.341278567067242,-20.657556581064362,17.196806031806883,-5.362016185369768,22.55882221717665,-22.008565582848572
8134,2019_12_MIA_CLE,MIA,CLE,2019,11,-17.0,17.0,-0.8662415,19.368906,-20.235147,20.235147,0.5861185959563255,15.479804233046705,-14.89368563709038,21.324939386884814,1.0355648809317932,20.28937450595302,-15.82078963116593
8135,2019_13_PHI_MIA,MIA,PHI,2019,12,6.0,-6.0,17.934134,13.300712,4.633422,-4.633422,19.519286275517228,9.688824229895628,9.8304620456216,13.07968537820852,14.693802054532235,-1.6141166763237145,10.721700293401305
8136,2019_14_MIA_NYJ,MIA,NYJ,2019,13,-1.0,1.0,3.8791866,0.3219164,3.5572703,-3.5572703,4.995161179872628,1.9345588309534931,3.060602348919135,2.0847207075358622,3.9083246819794484,-1.8236039744435861,3.4539499508443408
8137,2019_15_MIA_NYG,MIA,NYG,2019,14,-16.0,16.0,-6.8770456,7.929974,-14.80702,14.80702,-5.251174708226917,8.892494740110191,-14.143669448337107,10.738580778675692,-3.9813067963562823,14.719887575031974,-15.015613356184934
8138,2019_16_CIN_MIA,MIA,CIN,2019,15,3.0,-3.0,12.026579,9.28175,2.7448292,-2.7448292,13.731191948424922,7.978153680028618,5.7530382683963035,10.50759308018619,9.40235954687223,1.1052335333139602,6.3444015927925825
8139,2019_17_MIA_NE,MIA,NE,2019,16,3.0,-3.0,8.845779,2.945593,5.9001865,-5.9001865,8.896659920295411,4.37771512691417,4.518944793381241,4.9707461909105515,6.391057974363677,-1.4203117834531254,5.019546473541471
